match_id,season,match_date,league,home_team,away_team,home_score,away_score,possession_home,possession_away,shots_home,shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,corners_home,corners_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,fouls_home,fouls_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goalkeeper_saves_home,goalkeeper_saves_away,Computed_Home_Elo,Computed_Away_Elo,Computed_Elo_Diff,Computed_HFA,Home_RestDays,Home_Shots_5,Home_SoT_5,Home_Corners_5,Home_Poss_5,Home_Goals_5,Home_Conceded_5,Home_Points_5,Home_YellowCards_5,Home_Saves_5,Away_RestDays,Away_Shots_5,Away_SoT_5,Away_Corners_5,Away_Poss_5,Away_Goals_5,Away_Conceded_5,Away_Points_5,Away_YellowCards_5,Away_Saves_5,Home_H2H_Pts_3,Away_H2H_Pts_3,Odd_Home,Odd_Draw,Odd_Away
QBFBDijp,2020,2020-10-17 14:00:00,,Chindia Targoviste,Gaz Metan Medias,1,0,49.0,51.0,6.0,7.0,5.0,2.0,1.0,5.0,3.0,7.0,2,2,1,0,10.0,14.0,5.0,0.0,14.0,15.0,18.0,26.0,2.0,4.0,1203.5994119792088,1191.8640808521202,59.71624587297356,47.98091474588504,13.0,7.4,2.0,4.6,45.8,0.8,0.8,1.4,3.0,1.8,12.0,6.4,3.8,3.2,46.75,1.6,1.4,1.4,2.6,3.4,,,2.86,3.02,2.52
CbjSLFr4,2020,2020-10-17 16:30:00,,Poli Iasi,Sepsi Sf. Gheorghe,1,4,54.0,46.0,4.0,12.0,1.0,7.0,3.0,5.0,5.0,3.0,1,2,0,0,18.0,24.0,5.0,1.0,25.0,23.0,32.0,26.0,3.0,0.0,1194.925433612932,1208.6450340663714,34.88366097937114,48.603261432810434,14.0,9.8,5.6,5.4,48.0,1.8,2.6,1.2,3.0,2.4,14.0,8.2,4.2,5.8,54.75,1.2,0.8,1.8,3.0,2.8,,,3.71,3.23,2.02
tvvuJDSM,2020,2020-10-17 21:30:00,,CFR Cluj,FC Botosani,2,1,61.0,39.0,10.0,8.0,5.0,4.0,5.0,4.0,6.0,3.0,1,3,0,1,14.0,16.0,5.0,1.0,17.0,19.0,21.0,19.0,3.0,3.0,1229.1272606551095,1199.98472206866,76.3167707816508,47.174232195201384,13.0,10.0,4.4,6.4,58.2,0.8,0.2,1.8,2.6,1.2,13.0,7.0,3.2,5.4,48.4,1.2,1.0,1.0,2.8,2.2,,,1.15,6.66,19.35
hI7cyeri,2020,2020-10-18 18:45:00,,FC Hermannstadt,UTA Arad,1,1,,,7.0,9.0,4.0,3.0,3.0,6.0,3.0,9.0,0,1,0,0,16.0,16.0,5.0,3.0,19.0,21.0,16.0,39.0,2.0,3.0,1217.6578729184191,1199.5445021355133,65.87545940905216,47.7620886261464,14.0,6.8,3.4,4.8,46.0,1.6,1.2,1.6,2.8,2.8,12.0,7.0,2.8,2.8,,0.8,0.8,1.2,2.4,3.6,,,1.8,3.34,4.44
fNuXKZcA,2020,2020-10-18 21:30:00,,Dinamo Bucuresti,Univ. Craiova,0,1,56.0,44.0,8.0,5.0,3.0,3.0,5.0,2.0,10.0,3.0,3,3,0,0,10.0,20.0,5.0,1.0,21.0,15.0,29.0,24.0,2.0,3.0,1187.0691604218853,1264.3665230494,-29.675797692058495,47.62156493545635,15.0,9.6,4.4,4.6,60.0,1.2,1.4,0.8,2.4,1.4,16.0,12.2,6.0,5.6,56.666666666666664,2.2,0.6,3.0,0.6,1.2,,,2.33,3.25,2.89
KUxqIXsT,2020,2020-10-19 18:00:00,,FC Voluntari,FC Viitorul,0,2,51.0,49.0,11.0,12.0,7.0,5.0,4.0,7.0,9.0,3.0,2,4,0,0,16.0,16.0,3.0,2.0,18.0,19.0,12.0,10.0,3.0,7.0,1208.80620135652,1183.1098293984,72.63184192112453,46.935469963004515,16.0,8.2,4.0,4.6,,1.4,1.4,1.4,1.8,3.0,14.0,7.6,3.8,3.0,47.5,1.4,2.0,1.0,2.4,3.6,,,3.45,3.42,2.01
YDvyKgDG,2020,2020-10-19 21:00:00,,LPS HD Clinceni,FCSB,0,2,39.0,61.0,1.0,11.0,1.0,4.0,0.0,7.0,1.0,7.0,3,2,0,0,16.0,20.0,2.0,0.0,20.0,18.0,22.0,19.0,2.0,1.0,1206.858053279279,1227.3061804643041,25.20812487267517,45.65625205770036,14.0,6.2,2.6,3.6,45.666666666666664,1.0,0.8,1.2,3.0,2.4,16.0,10.2,5.8,5.6,55.5,2.4,1.8,1.8,2.4,3.0,,,5.26,3.8,1.6
KrIHWWdM,2020,2020-10-23 18:00:00,,Gaz Metan Medias,FC Botosani,1,2,53.0,47.0,9.0,7.0,3.0,2.0,6.0,5.0,5.0,2.0,7,1,1,0,18.0,11.0,1.0,2.0,13.0,19.0,21.0,11.0,1.0,2.0,1183.5661250264482,1192.1466363227264,35.9382593399223,44.518770636200635,6.0,6.8,3.6,4.4,47.5,1.2,1.6,0.8,2.8,3.6,5.0,6.6,2.8,5.6,45.2,0.6,1.4,0.4,2.6,2.0,,,3.27,2.93,2.3
Sz0AYhS9,2020,2020-10-23 21:00:00,,Univ. Craiova,LPS HD Clinceni,0,1,60.0,40.0,13.0,6.0,3.0,3.0,10.0,3.0,11.0,1.0,1,2,0,0,8.0,12.0,2.0,2.0,14.0,10.0,29.0,21.0,2.0,3.0,1273.5144560154245,1191.6916343259493,125.5142888643179,43.69146717484267,4.0,10.2,5.0,4.8,53.5,2.0,0.6,3.0,1.2,1.6,4.0,5.0,2.6,3.4,45.333333333333336,0.8,0.8,1.2,3.0,2.4,,,1.54,3.74,6.12
4GglRAKq,2020,2020-10-24 14:00:00,,UTA Arad,Chindia Targoviste,1,0,48.0,52.0,8.0,4.0,5.0,3.0,3.0,1.0,5.0,3.0,5,2,0,0,22.0,23.0,0.0,1.0,24.0,22.0,30.0,17.0,3.0,4.0,1201.418151344714,1211.8973678048808,32.202508722025186,42.6817251821919,5.0,7.6,3.0,4.2,,1.0,1.0,1.2,2.2,3.8,7.0,6.6,2.6,4.0,46.8,1.0,0.6,2.0,2.8,1.6,,,2.49,2.87,3.02
YkbhQUZk,2020,2020-10-24 19:30:00,,Astra Giurgiu,Poli Iasi,4,0,49.0,51.0,12.0,9.0,6.0,6.0,6.0,3.0,2.0,8.0,3,5,1,1,15.0,18.0,1.0,1.0,19.0,16.0,19.0,21.0,6.0,2.0,1122.153868723786,1175.8717104448112,-10.355432862478892,43.36240885854642,7.0,6.8,3.2,4.6,45.0,1.0,2.4,0.2,2.6,3.6,7.0,9.2,5.0,5.2,50.25,2.0,2.6,1.2,2.6,2.6,,,2.15,3.43,3.08
lp16ZYC3,2020,2020-10-24 21:45:00,,Sepsi Sf. Gheorghe,Dinamo Bucuresti,2,0,54.0,46.0,15.0,5.0,8.0,2.0,7.0,3.0,5.0,1.0,2,2,0,0,15.0,15.0,2.0,1.0,16.0,17.0,30.0,32.0,2.0,6.0,1227.6987572344922,1177.9212274558608,94.6846334004947,44.907103621863406,7.0,10.0,5.4,6.2,56.25,2.0,1.0,2.2,3.0,1.8,6.0,10.4,5.0,5.8,60.333333333333336,1.2,1.4,0.8,3.0,1.6,,,2.54,3.07,2.76
277MVjCS,2020,2020-10-25 18:45:00,,FC Viitorul,FC Arges,2,2,66.0,34.0,11.0,8.0,8.0,4.0,3.0,4.0,10.0,1.0,1,4,0,1,15.0,10.0,2.0,1.0,11.0,17.0,21.0,20.0,2.0,6.0,1200.1660681357887,1154.9818650180914,90.86986087946025,45.68565776176305,6.0,9.2,4.4,3.4,50.25,1.8,1.4,1.6,3.0,3.6,8.0,7.4,3.6,4.6,43.5,0.6,1.4,0.8,1.4,3.4,,,1.47,4.1,6.46
McaEXCsG,2020,2020-10-25 21:30:00,,FC Voluntari,CFR Cluj,0,1,43.0,57.0,1.0,8.0,0.0,3.0,1.0,5.0,1.0,5.0,3,2,0,0,14.0,16.0,2.0,3.0,19.0,16.0,20.0,26.0,2.0,0.0,1191.7499626191313,1236.965346401043,0.27846930068244546,45.49385308259401,6.0,8.6,5.0,5.6,47.666666666666664,1.4,1.8,1.2,2.0,3.2,8.0,10.8,4.4,6.4,58.4,1.2,0.4,2.2,2.6,1.6,,,4.99,3.53,1.68
W861zFcc,2020,2020-10-26 21:00:00,,FCSB,FC Hermannstadt,5,0,65.0,35.0,15.0,5.0,13.0,1.0,2.0,4.0,6.0,5.0,1,3,0,0,13.0,20.0,2.0,1.0,21.0,15.0,24.0,19.0,1.0,8.0,1242.4725994176338,1215.7842237092184,71.43162766683122,44.74325195841591,7.0,9.4,4.6,5.0,55.25,2.2,1.8,1.8,2.8,2.8,8.0,6.4,3.0,4.6,46.0,1.4,1.0,1.6,2.6,2.6,,,1.45,4.13,6.56
KbI5GTP7,2020,2020-10-30 18:00:00,,FC Arges,FC Voluntari,2,1,48.0,52.0,10.0,4.0,5.0,1.0,5.0,3.0,4.0,9.0,2,3,0,1,9.0,15.0,2.0,1.0,16.0,11.0,15.0,25.0,0.0,3.0,1157.5392607403453,1181.74194763009,21.877597239167926,46.080284128912616,4.0,7.4,3.2,3.8,41.6,0.8,1.6,0.8,2.0,4.0,4.0,7.6,4.2,4.8,48.666666666666664,1.0,1.8,0.6,2.2,2.8,,,3.08,3.13,2.3
80WEQDmF,2020,2020-10-31 12:30:00,,LPS HD Clinceni,Sepsi Sf. Gheorghe,2,0,48.0,52.0,4.0,9.0,2.0,5.0,2.0,4.0,3.0,3.0,2,3,0,0,10.0,17.0,3.0,0.0,17.0,13.0,21.0,23.0,5.0,0.0,1205.1548608946262,1238.0794790998207,13.858501653816347,46.78311985901087,7.0,4.8,2.2,2.0,44.0,0.6,0.4,1.6,3.2,2.2,6.0,11.6,5.6,5.0,54.75,2.0,0.6,2.6,2.8,2.0,,,3.88,3.14,1.99
GQZMOiIR,2020,2020-10-31 19:15:00,,FC Botosani,UTA Arad,2,3,,,11.0,10.0,4.0,7.0,7.0,3.0,9.0,0.0,1,3,0,0,9.0,12.0,1.0,1.0,13.0,10.0,22.0,16.0,4.0,2.0,1203.1773491408326,1210.4939336961077,40.484910313566616,47.801494868841786,8.0,7.4,3.0,5.8,48.2,0.8,1.4,0.8,2.2,1.6,7.0,7.6,3.2,4.2,,1.0,0.8,1.6,2.8,3.4,,,1.75,3.34,4.77
8OE1H9A1,2020,2020-10-31 21:45:00,,FC Hermannstadt,Univ. Craiova,0,1,49.0,51.0,4.0,13.0,2.0,9.0,2.0,4.0,7.0,6.0,5,2,0,0,15.0,9.0,3.0,4.0,13.0,18.0,29.0,23.0,8.0,2.0,1197.9571281025956,1260.0512294467476,-15.129606770216924,46.96449457393503,5.0,6.8,3.2,5.6,47.25,1.4,1.8,1.6,2.6,3.4,8.0,10.2,4.2,6.6,55.25,1.2,0.6,2.4,1.2,1.8,,,3.59,3.27,2.03
IZLlKBQr,2020,2020-11-01 18:00:00,,Poli Iasi,FC Viitorul,0,3,50.0,50.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,5.0,0,1,0,0,7.0,8.0,0.0,0.0,8.0,7.0,20.0,17.0,2.0,2.0,1155.2757802672513,1197.6086724135348,3.914241680578243,46.24713382686183,7.0,8.0,4.4,4.6,49.25,1.8,2.6,1.2,3.0,2.4,6.0,10.2,5.6,4.6,55.0,2.0,1.0,1.8,2.4,3.4,,,,,
M3zJPX2L,2020,2020-11-01 21:00:00,,CFR Cluj,Gaz Metan Medias,1,2,55.0,45.0,9.0,6.0,2.0,3.0,7.0,3.0,8.0,0.0,4,6,0,0,14.0,17.0,5.0,2.0,19.0,19.0,28.0,15.0,1.0,1.0,1246.9733613900844,1172.535412208342,119.3714104377384,44.93346125599601,6.0,9.8,4.0,5.4,55.8,1.2,0.4,2.2,3.0,1.6,9.0,7.0,2.8,4.6,49.5,0.6,1.8,0.2,3.8,2.2,,,,,
zBGgJVuk,2020,2020-11-02 21:00:00,,Chindia Targoviste,FCSB,0,2,45.0,55.0,4.0,7.0,3.0,4.0,1.0,3.0,5.0,4.0,0,1,0,0,17.0,16.0,3.0,1.0,17.0,20.0,27.0,18.0,2.0,3.0,1202.8215854534872,1260.2996950242564,-13.542649623670968,43.93545994709828,9.0,6.2,2.8,3.6,48.2,0.8,0.8,1.4,2.4,2.4,7.0,10.6,6.2,4.8,56.5,3.0,1.4,2.4,3.0,2.6,,,,,
M3dluD28,2020,2020-11-06 17:00:00,,Astra Giurgiu,LPS HD Clinceni,0,2,57.0,43.0,5.0,8.0,2.0,5.0,3.0,3.0,4.0,7.0,1,3,0,0,18.0,18.0,1.0,0.0,18.0,19.0,19.0,15.0,3.0,2.0,1142.749798901346,1218.7331943590384,-33.067273263614425,42.916122194078085,12.0,8.0,3.8,4.0,47.25,1.4,2.0,0.6,2.2,3.8,6.0,4.6,2.0,2.2,44.5,1.0,0.4,2.0,2.6,2.6,,,,,
drGxJMo6,2020,2020-11-06 21:30:00,,Univ. Craiova,Chindia Targoviste,0,1,,,9.0,8.0,5.0,2.0,4.0,6.0,14.0,1.0,0,2,0,0,10.0,9.0,1.0,1.0,10.0,11.0,31.0,22.0,1.0,5.0,1269.6160394077235,1189.230415413218,122.34173091947059,41.956106924965184,5.0,10.4,4.6,6.4,54.4,1.0,0.4,2.4,1.6,1.8,4.0,5.2,3.0,3.2,47.6,0.6,0.6,1.4,1.8,2.4,,,,,
6gNPLO1m,2020,2020-11-07 14:30:00,,FC Voluntari,Poli Iasi,4,0,50.0,50.0,11.0,5.0,7.0,4.0,4.0,1.0,11.0,1.0,2,3,0,0,9.0,12.0,1.0,2.0,14.0,10.0,16.0,24.0,4.0,3.0,1172.3708045621133,1137.7601459890404,75.56306956734215,40.95241099426929,7.0,7.2,3.8,6.0,49.5,1.0,1.8,0.6,2.2,2.4,5.0,6.4,3.6,4.6,49.4,1.2,2.8,0.6,2.4,2.6,,,,,
zZEtIt1C,2020,2020-11-07 17:00:00,,Sepsi Sf. Gheorghe,FC Hermannstadt,1,1,53.0,47.0,8.0,6.0,3.0,1.0,5.0,5.0,4.0,6.0,5,4,0,0,12.0,16.0,1.0,7.0,23.0,13.0,27.0,24.0,0.0,2.0,1224.5011456354084,1188.3923181416196,78.24005470288012,42.131227209091215,7.0,11.2,5.8,4.8,55.25,1.8,0.8,2.4,2.6,1.4,6.0,6.4,2.6,6.4,46.5,0.8,1.8,1.0,3.2,4.8,,,,,
lICUKrHg,2020,2020-11-07 21:45:00,,FCSB,FC Botosani,4,1,50.0,50.0,11.0,8.0,8.0,4.0,3.0,4.0,9.0,1.0,2,2,0,0,22.0,15.0,2.0,5.0,20.0,24.0,21.0,16.0,3.0,4.0,1273.8908650645255,1192.0173452087424,123.83865057198409,41.965130716200875,5.0,9.4,5.6,5.0,57.0,2.8,1.4,2.4,3.0,2.4,7.0,7.6,3.2,6.0,46.75,1.2,2.0,0.6,2.2,1.8,,,,,
0fehvXHE,2020,2020-11-08 18:00:00,,FC Arges,CFR Cluj,0,2,49.0,51.0,2.0,11.0,1.0,5.0,1.0,6.0,3.0,2.0,1,0,0,0,9.0,13.0,1.0,2.0,15.0,10.0,27.0,28.0,3.0,1.0,1166.910403808322,1233.666677271448,-23.93646812153179,42.81980534159427,9.0,7.8,3.4,4.2,41.8,1.2,1.2,1.4,2.2,3.2,6.0,9.4,3.4,5.8,55.6,1.0,0.8,1.6,3.4,1.6,,,,,
2LGYJ2Wa,2020,2020-11-08 21:00:00,,FC Viitorul,Dinamo Bucuresti,2,1,48.0,52.0,9.0,16.0,3.0,6.0,6.0,10.0,3.0,9.0,4,4,0,0,14.0,16.0,5.0,1.0,17.0,19.0,11.0,21.0,5.0,1.0,1215.1243066917457,1167.5405055905323,89.41590473288488,41.832103631671615,7.0,8.4,5.2,4.6,55.0,2.4,0.8,2.2,2.2,3.2,14.0,9.4,4.4,4.8,53.0,1.0,1.6,0.6,3.0,2.8,,,,,
S2OLM4ns,2020,2020-11-09 20:30:00,,UTA Arad,Gaz Metan Medias,1,3,53.0,47.0,9.0,5.0,5.0,5.0,4.0,0.0,8.0,0.0,3,2,0,0,24.0,17.0,6.0,4.0,21.0,30.0,30.0,18.0,2.0,4.0,1221.6539376281978,1185.8420963269784,78.20507672180725,42.39323542058797,9.0,7.8,4.0,3.6,,1.2,0.6,2.2,2.8,3.2,7.0,7.0,2.4,3.8,48.6,0.8,1.4,0.8,4.2,2.0,,,,,
E1FcIkee,2020,2020-11-14 21:00:00,,Dinamo Bucuresti,Astra Giurgiu,1,1,55.0,45.0,12.0,4.0,4.0,2.0,8.0,2.0,4.0,2.0,2,1,0,0,12.0,14.0,4.0,0.0,14.0,16.0,22.0,23.0,1.0,3.0,1160.0587484049809,1129.9495953131739,71.20693397448781,41.09778088268089,6.0,10.6,4.6,6.4,52.75,0.6,1.8,0.0,3.4,2.2,8.0,8.4,4.0,4.0,50.5,1.4,2.0,0.6,1.8,3.8,,,1.73,3.53,4.52
fyVsGKVO,2020,2020-11-20 17:30:00,,Poli Iasi,FC Arges,1,1,,,14.0,4.0,6.0,3.0,8.0,1.0,5.0,6.0,5,4,1,0,18.0,21.0,1.0,6.0,27.0,19.0,32.0,26.0,2.0,5.0,1122.0425964580816,1153.74104767602,9.247733791820792,40.946185009759084,13.0,4.4,2.6,4.0,48.8,0.2,3.2,0.0,2.0,2.8,11.0,6.4,3.0,3.6,42.8,1.0,1.2,1.4,2.0,3.6,,,2.29,3.05,3.18
zk34XL0a,2020,2020-11-20 20:30:00,,Dinamo Bucuresti,FC Voluntari,3,0,55.0,45.0,17.0,7.0,10.0,1.0,7.0,6.0,4.0,8.0,2,1,0,0,14.0,14.0,5.0,2.0,16.0,19.0,22.0,21.0,1.0,7.0,1158.0374700993568,1188.0883540930722,10.875342890971979,40.92622688468733,5.0,9.8,4.0,6.2,52.25,0.8,1.8,0.2,3.0,2.0,13.0,8.0,4.2,7.6,49.6,1.6,1.4,1.2,2.6,2.6,,,2.18,3.25,3.19
p0AizOGt,2020,2020-11-21 13:00:00,,LPS HD Clinceni,FC Viitorul,1,0,44.0,56.0,6.0,15.0,2.0,8.0,4.0,7.0,5.0,9.0,5,2,1,0,12.0,14.0,3.0,4.0,18.0,15.0,25.0,19.0,8.0,1.0,1231.5333979472105,1222.6060638772972,51.11195016537863,42.18461609546535,14.0,4.6,2.4,2.6,42.5,1.0,0.4,2.0,2.4,2.8,12.0,8.0,4.2,4.6,53.6,2.0,0.8,2.2,2.6,3.8,,,4.17,3.46,1.81
6Fb0Y1og,2020,2020-11-21 19:30:00,,FC Botosani,Univ. Craiova,0,0,,,5.0,10.0,0.0,6.0,5.0,4.0,2.0,7.0,2,3,0,0,16.0,13.0,0.0,0.0,13.0,16.0,23.0,23.0,6.0,0.0,1180.6216835368305,1256.2334269984449,-32.78667226269022,42.82507119892421,13.0,7.8,3.0,4.8,46.0,1.2,2.4,0.6,1.6,2.6,14.0,10.8,5.0,8.4,54.0,0.6,0.4,1.8,1.4,1.6,,,5.04,3.47,1.68
GpWwH0GI,2020,2020-11-22 17:00:00,,FC Hermannstadt,Astra Giurgiu,0,1,,,7.0,7.0,4.0,4.0,3.0,3.0,4.0,6.0,4,4,0,0,20.0,14.0,1.0,0.0,14.0,21.0,29.0,15.0,3.0,4.0,1190.606938046824,1131.970873618798,101.53170200219188,42.895637574165676,15.0,6.2,2.4,6.4,46.5,0.6,1.8,0.6,2.8,4.4,7.0,7.4,3.8,3.8,49.4,1.4,1.4,0.8,2.0,3.6,,,2.68,3.14,2.57
8vJPv48P,2020,2020-11-22 20:00:00,,CFR Cluj,UTA Arad,0,1,56.0,44.0,9.0,4.0,4.0,2.0,5.0,2.0,11.0,1.0,1,4,0,0,16.0,17.0,1.0,1.0,18.0,17.0,21.0,13.0,1.0,4.0,1246.83603340375,1204.3812104561034,84.38731982157037,41.932496873923874,14.0,9.6,3.8,5.2,53.8,1.4,0.8,2.0,2.6,1.4,12.0,8.8,4.4,4.8,,1.2,1.2,1.6,2.6,2.2,,,1.39,4.16,8.3
SOadZsWn,2020,2020-11-23 18:00:00,,Chindia Targoviste,Sepsi Sf. Gheorghe,1,2,48.0,52.0,3.0,10.0,1.0,7.0,2.0,3.0,1.0,2.0,4,3,0,0,14.0,16.0,1.0,1.0,17.0,15.0,26.0,30.0,5.0,0.0,1202.6130278224966,1222.286525730204,21.330333924370507,41.0038318320778,16.0,5.4,3.0,3.2,49.5,0.8,0.6,1.8,1.4,2.8,16.0,11.0,5.4,4.4,54.8,1.6,0.8,2.0,2.8,0.6,,,4.02,3.0,2.0
Eu28WuG5,2020,2020-11-23 21:00:00,,Gaz Metan Medias,FCSB,2,3,,,7.0,13.0,5.0,8.0,2.0,5.0,1.0,6.0,4,1,0,0,14.0,10.0,2.0,5.0,15.0,16.0,23.0,34.0,5.0,3.0,1203.1148234990728,1285.2865267364375,-41.963858868595025,40.20784436876964,14.0,6.8,3.2,2.8,48.2,1.4,1.2,1.4,4.2,2.6,15.0,10.0,6.4,6.0,57.75,3.2,0.6,3.0,2.4,2.2,,,6.62,4.13,1.45
d4iDVaVB,2020,2020-12-04 17:15:00,,FC Voluntari,LPS HD Clinceni,3,3,42.0,58.0,10.0,18.0,6.0,7.0,4.0,11.0,5.0,7.0,3,3,0,0,20.0,10.0,2.0,2.0,12.0,22.0,16.0,19.0,4.0,3.0,1171.3098312826987,1240.0727993266619,-29.21497534613809,39.54799269782518,13.0,6.8,3.2,7.6,48.2,1.0,1.6,0.6,2.2,3.8,13.0,5.0,2.6,3.4,42.8,1.2,0.4,2.4,3.0,4.0,,,,,
S28OScFU,2020,2020-12-04 20:30:00,,FC Arges,Dinamo Bucuresti,0,1,,,8.0,7.0,4.0,3.0,4.0,4.0,5.0,5.0,4,5,0,1,15.0,14.0,2.0,2.0,16.0,17.0,27.0,19.0,2.0,4.0,1154.00715601031,1174.8159929097303,18.802073172090786,39.610910071511114,14.0,6.4,3.4,4.2,45.75,1.2,1.2,1.6,2.6,4.0,14.0,11.6,5.0,5.6,52.8,1.0,1.2,0.8,2.6,2.2,,,,,
6TwZn10n,2020,2020-12-05 14:30:00,,Sepsi Sf. Gheorghe,FC Botosani,2,2,51.0,49.0,13.0,3.0,6.0,2.0,7.0,1.0,8.0,2.0,5,3,0,0,19.0,12.0,0.0,1.0,13.0,19.0,20.0,12.0,0.0,4.0,1232.899691907646,1181.56256854005,90.15748547699309,38.82036210939713,11.0,10.8,6.0,3.4,51.4,1.8,1.0,2.0,3.0,0.4,13.0,7.8,2.8,3.4,45.333333333333336,1.2,2.0,0.8,1.8,3.8,,,,,
lC9KTw0O,2020,2020-12-05 21:30:00,,FCSB,UTA Arad,3,0,64.0,36.0,18.0,1.0,10.0,0.0,8.0,1.0,8.0,1.0,2,5,0,1,10.0,20.0,0.0,0.0,20.0,10.0,34.0,25.0,0.0,7.0,1294.0845490156971,1216.7634110140511,115.95113339439968,38.62999539275362,12.0,11.4,7.4,6.4,57.75,3.2,0.6,3.0,1.4,2.2,13.0,8.0,4.4,4.6,48.333333333333336,1.4,1.2,2.0,3.2,2.8,,,,,
fkAGUJpI,2020,2020-12-06 18:30:00,,Poli Iasi,CFR Cluj,0,2,,,7.0,13.0,2.0,7.0,5.0,6.0,1.0,4.0,2,4,0,0,15.0,14.0,2.0,0.0,14.0,17.0,23.0,29.0,5.0,2.0,1121.7764881237915,1234.4538328458023,-73.16643536003335,39.5109093619774,16.0,6.8,3.8,4.2,51.25,0.4,3.2,0.2,2.8,2.4,13.0,9.4,3.8,6.4,56.0,1.2,0.8,1.8,1.6,1.2,,,,,
0jwwnLFh,2020,2020-12-07 16:45:00,,Astra Giurgiu,Chindia Targoviste,0,0,,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4,2,0,0,14.0,9.0,1.0,3.0,12.0,15.0,15.0,27.0,1.0,2.0,1144.812749622022,1191.9998616450546,-8.51674287100741,38.67036915202521,14.0,7.2,4.0,3.8,49.75,1.2,0.8,1.4,2.2,3.8,13.0,5.0,2.8,2.6,48.5,0.6,1.0,1.2,2.0,3.6,,,,,
SxuVmsot,2020,2020-12-07 19:00:00,,Univ. Craiova,Gaz Metan Medias,3,1,53.0,47.0,11.0,7.0,6.0,3.0,5.0,4.0,5.0,4.0,0,2,0,0,17.0,16.0,2.0,3.0,19.0,19.0,18.0,20.0,2.0,3.0,1255.2925419952253,1194.3168012198132,99.66449111321708,38.68875033780496,15.0,10.0,5.2,8.2,51.666666666666664,0.4,0.4,1.4,1.8,1.6,13.0,6.8,3.6,2.6,49.0,1.6,1.6,1.2,4.2,3.0,,,,,
fDbC0KUo,2020,2020-12-11 18:00:00,,FC Botosani,Astra Giurgiu,1,1,,,11.0,4.0,7.0,3.0,4.0,1.0,7.0,4.0,2,5,0,0,11.0,12.0,2.0,1.0,13.0,13.0,20.0,17.0,2.0,6.0,1184.1007914286301,1145.0578320990853,78.49619123499087,39.453231905446096,6.0,6.8,2.4,3.2,48.666666666666664,1.4,2.0,1.0,1.8,4.0,4.0,6.4,3.2,3.0,50.333333333333336,1.2,0.6,1.6,2.6,3.4,,,,,
z9VkqJaB,2020,2020-12-11 20:30:00,,Dinamo Bucuresti,Poli Iasi,4,1,51.0,49.0,10.0,4.0,8.0,1.0,2.0,3.0,4.0,1.0,1,2,0,0,19.0,14.0,1.0,1.0,15.0,20.0,26.0,32.0,0.0,4.0,1185.3566324045835,1110.569285324429,114.0739567814378,39.28660970128339,7.0,11.4,5.0,4.6,52.0,1.2,1.0,1.4,3.0,2.6,5.0,7.4,4.0,3.4,50.333333333333336,0.2,2.8,0.2,3.0,2.8,,,,,
Y3cGavph,2020,2020-12-12 17:00:00,,Gaz Metan Medias,Sepsi Sf. Gheorghe,0,3,,,6.0,9.0,4.0,5.0,2.0,4.0,8.0,6.0,3,3,0,0,20.0,13.0,2.0,1.0,14.0,22.0,29.0,27.0,2.0,4.0,1184.1237136512648,1230.361469019066,-6.063929304587646,40.17382606321347,4.0,6.8,3.8,2.0,48.0,1.8,2.0,1.2,4.2,2.8,7.0,11.0,5.8,4.4,52.4,1.4,1.2,1.6,3.6,0.4,,,3.59,3.15,2.06
tAAUyyho,2020,2020-12-12 19:30:00,,Chindia Targoviste,FC Viitorul,1,1,52.0,48.0,18.0,4.0,11.0,3.0,7.0,1.0,2.0,4.0,0,3,0,1,11.0,11.0,2.0,0.0,11.0,13.0,26.0,9.0,2.0,10.0,1191.7547791679913,1214.0666624978458,16.585574946445377,38.89745827629982,5.0,4.4,2.0,2.2,48.333333333333336,0.4,1.0,0.8,2.0,3.6,21.0,10.0,5.2,6.0,53.8,1.8,0.8,2.0,2.4,3.4,,,4.51,3.29,1.8
MPTcscUN,2020,2020-12-13 11:30:00,,LPS HD Clinceni,FC Arges,1,0,55.0,45.0,14.0,5.0,3.0,2.0,11.0,3.0,9.0,1.0,2,4,0,1,13.0,17.0,4.0,1.0,18.0,17.0,25.0,24.0,2.0,2.0,1239.2339010108494,1143.4665165154568,134.62906710162656,38.861682606234,8.0,8.4,3.8,4.6,46.6,1.8,0.6,2.6,3.0,4.2,8.0,6.4,3.4,3.8,43.666666666666664,1.0,1.4,1.0,3.0,3.2,,,2.02,3.22,3.65
4lJ2tHqU,2020,2020-12-13 18:15:00,,FC Hermannstadt,FC Voluntari,3,2,47.0,53.0,10.0,8.0,7.0,4.0,3.0,4.0,5.0,3.0,5,1,0,0,9.0,9.0,2.0,1.0,10.0,11.0,14.0,17.0,2.0,4.0,1177.7650620436,1172.1487295985112,44.951116944132764,39.33478449904396,21.0,5.8,2.4,5.0,43.666666666666664,0.4,1.8,0.4,3.2,4.6,9.0,6.6,3.0,6.8,46.4,1.6,1.8,0.8,2.4,4.0,,,3.65,3.3,1.96
